;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2020;4;0.2;0;0;0;0;0;1;0;0;0;0;0;0;0.6;0;0.2;0;0;0;7;0.2;0;0;0;0;0;0;7.6;0;0.6;-99
2020;5;0.2;0.4;0;0;0;0;5.2;0.6;0;0.2;4;1.6;0;0;0.2;0;0.8;7.4;2.4;9.4;17.4;1.6;14.2;0;1;1.8;36.6;41.2;5.8;12.4;16.8
2020;6;0;0.2;4.6;20.2;11.4;4.8;0.2;0;2.8;1.2;0.4;11.2;31.2;0.2;16.8;46.4;0.2;0;0;3.8;10;0;0;0;0;4;13;0.2;2.8;2.2;-99
2020;7;7.8;13.2;3.2;3.6;0.2;0.2;0;1.4;0.6;0.6;4.8;0;6.6;0.2;1.6;0.2;0.2;0;0;2.6;0;0;0.2;0;2.8;3.6;5.6;5.6;0.2;0.6;0
2020;8;0.2;0;0;6;13.8;0.2;0.4;1;2;0;0;0;10.2;8.8;18.8;0.8;0.2;0;2.4;11;49.2;0;2.6;0.2;0.2;0.2;0.2;4;0.8;3.8;0
2020;9;0.6;38.8;14.4;0.6;1.2;0.2;10.6;0.2;0.2;0.2;0;41.2;0.2;30.2;7.2;0.2;8.2;33.8;0.6;0.2;0;0;4.2;39;14.4;5.8;2.2;0.4;0.2;0;-99
2020;10;4.6;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0.2;4.2;22.8;14.6;0;5.8;23.6;1.6;0.2;0.2;0.2;0;3.4;9.2
2020;11;38;3.6;19.6;10.2;22.6;0;0;0;0;30.4;4;0;1.8;21.2;0.4;0;4;16;4.2;2.8;0.4;40.6;2.2;4.4;0.4;0.2;0.2;0;0.2;0.6;-99
2020;12;0.8;2.8;5;0;0;0.2;1.4;2.4;8.2;7;2.8;0;0;0.2;0;0;2.2;0.4;3.8;2.8;0;0.6;11.4;0;0.4;0.4;4.6;3;1.8;0;0
2021;1;0;0;0.2;0.6;0.2;0.2;0.2;0.2;1;0.8;1.2;9.2;1.2;0;0;0;0.4;0.2;2.6;9;19.4;0;0.2;0;0;0.2;0;4.8;2;0;0.2
2021;2;0;5.6;2;0.6;0;0.2;0.2;0;0.2;0;0;0;0;0;0;0;2;0;0.2;1;0.6;0;0;0;0.2;0.4;1;0.2;-99;-99;-99
2021;3;1.4;1.4;0.2;0.4;0;0;0;2;1.8;0.4;0.2;0.2;0.4;0;0.2;0;3.2;6.8;2.8;1.4;1;0.2;0;0;0;5.2;2.4;0;0.2;7.4;22.4
2021;4;20.8;1;0;0.2;0;0;0;1;1;6.8;0.2;0.4;0;36.2;30.2;24.8;12;23.2;0;1.8;2.2;0.6;0;0;0;0;0;0;3.6;0.2;-99
2021;5;14;50.6;0.2;18.2;0.2;1.4;1.2;0.6;0.4;4.4;4.8;0;13.4;4.4;2;0;0;0;0;0.6;1;0.8;3.2;0;2;5.4;4.8;6.8;1.8;0;0.2
2021;6;0;0.2;0.4;1.4;0;0.2;9.6;22.6;12;2.6;0.2;5.8;3.4;3.2;18;0.2;0.2;0;0.2;0.4;5;0.8;0.4;0;0;2.8;1.6;0.2;0;7.6;-99
2021;7;0.2;0.2;0;28.6;5.2;0;0.6;0.2;0;12.8;0.2;0;1.8;2.4;0.2;0;0.4;1.2;0.4;0;0.8;103;83.4;16.4;2;0.4;13;0.2;10;0;0.8
2021;8;11.8;1;1.4;0.2;1;2;1.4;0.2;0;1.8;10.8;15.4;4.4;6.8;7.6;0;1.4;27.8;2.2;1.6;70.4;77.4;18.2;1.8;3;9;0.6;0;5;0;18.4
2021;9;0.6;13.4;0;4;0.2;5.4;3.6;9.6;12.6;0.2;1.6;0.6;25.6;0.6;1.4;0.4;0;0;0;0;0;0;13.4;8.8;1;4.6;9.4;0.8;0.4;0;-99
2021;10;0;0;0;0;1;0.8;14;0;0.4;0;1.4;0.4;14.4;2.6;0;0.4;52.6;63;18.4;0.2;0.2;0;0;0;0.2;0.2;0;0;0.6;8.8;3.2
2021;11;9.8;15.2;15;33.4;0.6;0;0.2;1;0.6;0.2;0;0;0.2;0.2;0.2;0;0.4;0;0.2;0;0.2;0.2;0;0.4;0.4;0.2;1.4;1.2;15;33.2;-99
2021;12;2.6;0.2;3.4;0.6;5.2;0.6;0.6;0.2;0;0;0.2;0.2;27;6.6;0.2;0.4;0.2;0.2;0.2;0.4;0;0;1;0.8;0.6;0;0.2;0.4;0;0.2;0
2022;1;0.2;0;2.6;3.4;0.2;0.2;0;0;0;0.2;2;0.4;0.4;0.2;0;0;0;0.2;0.2;0.2;0.2;0.2;0.2;0;0;0;0.2;0.8;0.2;0;0
2022;2;0.2;0;0;0.4;0.6;0;0.4;0;0;0.4;1;0;0.6;5.4;8.2;0.6;0;6.2;1;0;1.2;0.2;0.2;0;0;0;0;0.2;-99;-99;-99
2022;3;0;0.2;7;6.6;0.4;0;0;0.2;0;0;0;0;2.4;0.2;0;0.2;0;0;0.2;0;0.2;0.2;0;0;0;0.2;0.2;0;0;0;0
2022;4;1.8;0;0.4;0.4;0.2;0;0;0.2;7.8;2;0;0;0;0;0.4;0.4;0.6;6.4;0;0.2;0;18.6;0;6.6;14.2;5.2;8;2.4;0.4;3.2;-99
2022;5;5.8;2.6;11;1.4;4.8;0.6;0.4;0;0;0;6.4;32.6;7.8;11.4;34.8;13.8;0.2;2.6;25;27.2;1.8;0.4;1.8;1.2;0.4;2;0;0.2;49.6;3.2;17.4
2022;6;54.2;1.4;19.6;0.2;19.8;4.6;0.4;26.8;0.4;11;20.4;7.2;22.4;39.4;9;9.4;8;0.6;10.4;53.8;1.8;0.2;77.2;3.8;1;0.6;2.2;10;4;0.2;-99
2022;7;15.2;33.2;2.8;5.4;0.8;8.4;0;0.4;5.2;0.8;1.6;1.8;18.6;3.8;0;0.4;0;5.2;0;3.6;3.2;5.2;1;0.2;0.2;1.2;0.2;0;0;1.2;3.4
2022;8;0;7.8;18;2.6;4.4;1.8;2.6;0;0;0;43.4;5.2;0;0;0.8;1.2;0.2;0;0;0;0;0.2;40.6;3;0.4;0;0.4;31.6;5.2;22.8;5.2
2022;9;15.8;0.4;0.8;0.2;18.6;0.2;1.8;38.2;10;23.4;0.2;0;13.2;5.6;2;7;25.4;1;29.4;0;2.6;30.2;0.2;0.4;0.2;1.2;12;0.2;3.8;17;-99
2022;10;47.6;0;0.2;0;0;0;3.4;10.2;9.8;0;0.2;16.2;6.4;14.6;3.8;1.4;0.2;0;0.2;0;2.8;0.4;0.2;0;0;0.2;0.2;0.2;0.2;0.4;0
2022;11;9.4;0.2;0.4;38.4;9.4;4.8;22.4;0;61;36.2;0.2;3.8;3.8;0.2;0;0.6;0.2;0;3.8;1.4;0.2;0;0.2;0;0;3.2;4.8;1.4;2.2;2;-99
