;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2012;12;1.7;0.0;1.8;5.7;2.7;0.0;3.8;0.0;0.0;0.0;0.5;0.0;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;30.3;0.0;1.0;0.4;0.0;0.4;0.0;-9.0
2013;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2013;3;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.8
2013;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.8;17.4;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.6;-
2013;5;0.1;1.1;0.0;0.0;0.0;0.0;0.0;0.9;3.2;0.0;0.9;0.4;0.2;0.0;0.2;1.0;0.0;0.0;0.8;25.4;23.4;3.6;34.1;0.9;0.1;4.1;15.9;47.7;11.1;6.3;37.0
2013;6;1.6;20.4;36.4;9.6;27.2;0.0;0.0;0.2;0.6;0.3;0.4;13.1;20.2;12.1;3.7;0.1;3.4;0.2;0.0;0.3;0.0;1.3;12.2;1.4;1.7;0.0;0.5;26.5;5.1;3.7;-
2013;7;0.0;0.3;4.6;0.0;0.0;0.5;0.0;0.1;0.0;0.3;4.6;0.0;0.0;0.0;0.0;12.2;0.0;2.4;0.3;17.6;0.6;0.0;0.2;0.8;0.3;10.0;4.1;1.8;1.1;0.1;1.3
2013;8;0.1;1.4;3.1;1.4;0.0;0.0;1.9;0.3;0.0;0.0;5.1;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;13.4;41.7;15.9;0.1;0.2;6.1;0.1;0.0;0.0;59.3;4.8
2013;9;26.6;8.6;0.2;1.9;21.6;27.3;32.8;10.2;0.3;24.7;38.5;42.8;33.8;0.1;49.7;0.1;19.2;0.0;0.0;1.5;1.3;0.0;0.2;0.6;14.2;0.2;0.3;7.6;33.4;26.2;-
2013;10;28.1;0.0;6.6;15.0;0.4;0.8;0.0;0.1;0.0;25.7;0.7;1.4;11.7;35.1;10.5;0.7;77.1;4.2;28.6;4.5;14.5;5.3;1.0;4.5;25.8;0.4;8.1;1.2;0.1;0.0;3.5
2013;11;1.5;0.6;0.1;0.7;0.2;0.3;16.2;0.6;1.1;0.0;4.3;5.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;27.5;34.1;0.0;0.2;0.0;-
2013;12;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;1;1.0;0.0;0.0;0.5;0.0;0.4;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.4;0.0;7.9;0.2;6.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2014;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.1;0.9;0.4;0.0;4.3;0.0;0.4;13.8;2.1;0.0;1.7;-
2014;5;3.7;0.0;0.0;0.0;0.0;14.7;19.9;0.0;35.0;3.3;0.4;1.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;16.2;11.5;0.1;0.2;0.0;4.1;17.1;44.6;14.9;0.0
2014;6;0.0;0.0;20.9;9.6;7.8;1.4;0.0;2.9;0.0;0.0;12.6;1.9;0.0;0.2;2.4;13.9;0.0;7.5;0.0;0.0;2.2;3.9;7.4;14.6;0.3;0.7;0.0;0.0;0.5;0.0;-
2014;7;0.7;0.0;0.0;0.0;1.2;0.0;0.3;4.4;0.8;5.2;4.5;7.9;0.3;1.5;0.0;7.1;0.2;0.0;1.1;0.2;1.2;0.1;0.3;0.2;0.0;0.0;2.7;0.6;0.4;0.4;0.0
2014;8;0.0;1.2;11.4;1.0;1.0;1.0;14.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0;0.0;0.5;0.0;4.0;4.4;9.1;3.5;0.2;10.9;0.0;5.2;0.0;9.8;23.5;10.9;10.0;10.0
2014;9;0.0;0.0;10.2;1.0;9.0;1.2;0.0;0.0;0.0;6.8;54.5;14.8;3.3;15.4;3.0;0.0;30.0;7.6;5.2;2.1;3.2;1.6;26.2;15.3;80.0;9.1;7.2;26.5;12.6;0.0;-
2014;10;0.0;1.9;4.2;0.0;4.0;5.0;25.5;4.0;14.5;11.1;0.0;8.3;13.9;58.5;0.0;25.1;16.9;37.5;34.5;31.5;14.2;0.0;0.0;0.0;0.0;5.5;0.0;5.4;1.6;11.0;1.0
2014;11;15.5;0.0;0.5;0.0;8.8;5.5;0.3;0.0;6.3;0.4;0.0;0.0;1.3;18.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;9.0;0.0;0.0;0.0;0.0;-
2014;12;0.0;0.4;0.4;4.3;3.9;3.9;2.0;0.0;3.1;5.0;31.4;6.9;31.4;6.0;0.2;2.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;0.0
2015;1;0.0;1.4;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.3;0.2;0.5;0.0;0.0
2015;2;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2015;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.6;0.5;0.0;0.4;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.7;-
2015;5;4.1;1.4;0.0;5.2;0.2;2.3;7.0;0.0;0.0;3.5;0.0;1.3;0.0;0.0;0.0;34.5;4.0;0.0;1.4;10.3;3.0;0.6;5.0;15.9;3.7;3.5;0.0;0.0;0.0;5.5;0.0
